FrameNr,x,y,w,h
300,818,342,48,133
301,818,341,48,134
302,816,341,52,134
303,816,340,53,135
304,815,338,55,137
305,816,337,55,138
306,818,337,54,138
307,820,338,51,138
308,823,338,46,140
309,828,346,41,132
310,830,359,38,118
311,831,348,38,130
312,832,342,39,136
313,831,339,44,140
314,830,338,47,141
315,830,337,48,143
316,832,338,46,139
317,816,334,66,145
318,817,333,65,146
319,819,333,63,146
320,824,333,58,146
321,827,333,56,146
322,830,334,54,146
323,832,334,53,146
324,834,334,53,146
325,835,334,54,146
326,836,335,54,147
327,837,336,53,147
328,854,338,36,147
329,839,337,49,147
330,839,336,50,149
331,841,335,49,149
332,842,334,49,150
333,843,333,48,152
334,844,332,51,153
335,844,330,54,156
336,844,328,56,158
337,844,327,57,160
338,845,326,56,161
339,845,327,55,161
340,846,328,58,161
341,848,329,55,161
342,850,330,56,160
343,851,329,58,162
344,852,329,58,163
345,853,329,57,164
346,854,330,56,163
347,855,334,53,159
348,855,335,55,158
349,855,335,56,158
350,855,333,56,160
351,855,330,58,162
352,856,328,58,165
353,857,327,58,166
354,857,326,59,167
355,859,326,59,168
356,861,326,60,169
357,863,328,60,166
358,864,329,62,165
359,866,328,61,167
360,867,328,61,169
361,868,331,60,167
362,870,334,59,166
363,871,335,59,165
364,873,334,57,167
365,873,335,56,164
366,873,335,58,163
367,873,330,57,170
368,874,326,61,175
369,875,324,62,177
370,875,319,68,183
371,875,317,73,187
372,875,315,75,189
373,877,315,74,189
374,878,315,75,189
375,880,316,72,188
376,882,318,70,186
377,883,320,69,187
378,885,322,66,186
379,888,323,61,184
380,889,322,61,185
381,891,321,60,187
382,892,318,68,191
383,893,314,72,195
384,894,311,73,199
385,895,310,72,200
386,896,310,72,200
387,897,309,71,201
388,898,308,70,202
389,899,306,69,205
390,900,304,70,207
391,901,305,71,207
392,901,305,74,208
393,902,306,77,206
394,903,306,78,207
395,903,307,78,207
396,904,308,77,207
397,908,307,74,209
398,912,306,70,210
399,913,304,70,212
400,915,301,70,216
401,916,300,71,217
402,918,298,69,219
403,919,297,68,221
404,921,297,65,221
405,922,296,71,222
406,923,295,118,227
407,924,296,65,223
408,926,295,72,226
409,927,294,75,227
410,929,294,76,228
411,930,294,74,230
412,932,294,69,231
413,933,294,66,232
414,934,295,66,232
415,935,294,67,234
416,937,293,70,236
417,938,292,79,237
418,939,287,83,242
419,940,285,82,243
420,941,283,85,245
421,945,280,81,247
422,949,278,80,250
423,952,275,79,253
424,953,274,84,255
425,956,275,89,254
426,958,275,96,255
427,961,273,101,257
428,964,272,102,260
429,966,273,102,262
430,969,275,98,264
431,970,277,96,265
432,972,278,94,266
433,975,280,92,264
434,978,279,91,268
435,979,277,95,266
436,983,274,94,270
437,988,272,91,273
438,995,270,85,276
439,997,267,85,280
440,998,265,91,281
441,999,264,97,283
442,998,265,103,282
443,1006,265,101,286
444,1012,266,100,287
445,1015,268,104,286
446,1018,269,105,287
447,1021,270,105,288
448,1027,270,100,290
449,1031,268,96,294
450,1036,266,93,297
451,1038,262,93,301
452,1044,258,97,305
453,1047,254,106,309
454,1051,249,106,314
455,1054,246,108,317
456,1058,244,111,321
457,1064,242,111,323
458,1068,240,113,326
459,1068,242,115,324
460,1075,243,108,322
461,1081,244,102,321
462,1086,244,96,320
463,1090,245,91,319
464,1092,247,88,317
465,1095,253,84,310
466,1097,248,82,317
467,1103,250,75,313
468,1109,255,68,308
469,1118,260,59,305
470,1129,260,49,310
471,1132,256,46,320
472,1139,258,39,321
473,0,0,0,0
474,0,0,0,0
475,0,0,0,0
476,0,0,0,0
477,0,0,0,0
478,0,0,0,0
479,0,0,0,0
480,0,0,0,0
481,0,0,0,0
482,0,0,0,0
483,0,0,0,0
484,0,0,0,0
485,0,0,0,0
486,0,0,0,0
487,0,0,0,0
488,0,0,0,0
489,0,0,0,0
490,0,0,0,0
491,0,0,0,0
492,0,0,0,0
493,0,0,0,0
494,0,0,0,0
495,0,0,0,0
496,0,0,0,0
497,0,0,0,0
498,0,0,0,0
499,0,0,0,0
500,0,0,0,0
501,0,0,0,0
502,0,0,0,0
503,0,0,0,0
504,0,0,0,0
505,0,0,0,0
506,0,0,0,0
507,0,0,0,0
