FrameNr,x,y,w,h
106,400,202,168,469
107,401,202,170,468
108,403,202,172,467
109,406,202,176,466
110,407,203,195,465
111,410,203,216,465
112,411,203,235,465
113,413,205,253,463
114,414,210,268,459
115,414,215,285,455
116,413,218,299,453
117,412,220,310,453
118,411,223,317,453
119,410,226,320,452
120,410,227,321,451
121,411,228,322,451
122,412,232,321,447
123,420,232,314,446
124,442,229,292,449
125,464,223,270,455
126,497,222,237,456
127,530,218,210,462
128,546,216,200,464
129,563,214,191,466
130,566,213,195,468
131,575,210,192,469
132,579,211,189,469
133,584,211,182,468
134,588,211,177,468
135,590,213,173,465
136,595,212,166,464
137,599,212,161,468
138,602,212,158,468
139,602,212,158,471
140,603,212,157,472
141,601,212,161,473
142,597,211,164,471
143,596,211,166,472
144,594,211,170,471
145,593,212,172,471
146,595,211,169,470
147,597,210,167,470
148,597,211,168,468
149,597,211,169,468
150,597,211,169,468
151,597,211,169,468
152,598,211,168,468
153,598,210,168,469
154,597,210,169,469
155,597,210,169,469
156,597,209,169,469
157,599,210,169,469
158,601,211,172,468
159,602,211,182,468
160,603,212,191,468
161,604,213,202,467
162,607,213,212,466
163,610,215,221,464
164,613,217,230,462
165,616,219,239,461
166,618,219,246,461
167,621,221,251,459
168,627,223,251,456
169,633,223,249,458
170,637,222,247,463
171,640,222,245,464
172,641,224,244,462
173,641,228,244,459
174,641,227,243,459
175,643,228,241,457
176,653,227,232,457
177,666,223,222,461
178,685,220,208,465
179,704,216,191,471
180,716,215,181,471
181,720,213,184,473
182,724,212,185,473
183,729,213,184,473
184,732,213,182,473
185,735,214,179,473
186,736,214,175,473
187,737,214,173,473
188,738,214,172,473
189,739,214,168,473
190,739,215,167,472
191,739,215,165,472
192,740,215,163,472
193,740,216,162,471
194,740,216,163,471
195,740,216,164,471
196,740,217,164,470
197,739,217,166,470
198,739,217,167,470
199,739,217,168,470
200,740,217,167,471
201,741,217,167,471
202,741,216,167,472
203,742,216,167,472
204,742,216,168,472
205,742,216,169,472
206,742,216,170,472
207,743,215,170,473
208,742,216,171,472
209,743,217,171,471
210,743,217,171,471
211,743,217,171,471
212,743,217,170,471
213,743,217,170,471
214,743,217,170,470
215,741,215,173,472
216,738,214,176,473
217,736,214,178,472
218,735,213,179,473
219,731,214,183,472
220,719,215,195,471
221,705,215,208,471
222,690,214,223,472
223,673,215,241,470
224,658,214,255,471
225,642,215,272,470
226,627,214,287,471
227,616,216,297,469
228,605,218,305,467
229,597,220,307,466
230,591,225,308,461
231,588,227,306,460
232,587,229,301,459
233,586,229,297,457
234,586,229,296,457
235,585,232,298,454
236,585,233,297,452
237,585,230,295,454
238,586,225,284,457
239,586,220,265,460
240,585,216,242,463
241,584,212,218,468
242,580,212,200,467
243,579,209,187,470
244,577,209,179,471
245,576,209,175,471
246,575,209,174,472
247,575,209,170,471
248,575,208,166,472
249,575,207,164,473
250,576,207,160,474
251,575,207,159,474
252,576,207,158,474
253,577,207,157,474
254,578,206,156,476
255,577,205,156,477
256,576,205,157,477
257,573,205,160,477
258,573,205,159,477
259,571,205,161,477
260,568,206,164,476
261,567,206,164,476
262,567,206,164,476
263,567,205,165,477
264,567,206,165,476
265,566,206,166,476
266,566,207,166,475
267,566,206,166,476
268,566,207,166,475
269,567,207,165,475
270,567,207,165,475
271,568,207,164,475
272,568,207,164,474
273,568,207,164,474
274,568,207,164,474
275,568,207,164,474
276,568,207,164,475
277,567,207,165,475
278,567,207,166,475
279,567,208,166,474
280,567,208,166,474
281,567,208,166,474
282,568,208,165,474
283,569,208,164,474
284,569,208,165,474
285,569,208,165,474
286,570,208,165,474
287,571,208,165,473
288,571,208,165,473
289,570,207,166,474
290,568,206,168,475
291,562,206,174,475
292,548,205,186,476
293,532,205,201,475
294,516,205,216,475
295,503,204,228,476
296,487,205,243,476
297,473,205,256,475
298,456,206,271,473
299,443,206,281,473
300,430,208,291,471
301,419,207,297,472
302,409,209,305,471
303,399,209,309,471
304,393,212,310,468
305,390,218,310,463
306,388,220,306,461
307,387,222,302,459
308,386,224,301,457
309,386,223,301,457
310,386,222,301,458
311,386,219,300,461
312,387,212,293,464
313,387,206,274,467
314,387,201,251,472
315,387,198,225,475
316,388,196,202,479
317,388,194,191,480
318,386,193,183,482
319,384,193,180,481
320,383,192,178,482
321,382,192,177,482
322,381,192,175,482
323,382,193,173,481
324,382,193,171,481
325,382,193,170,481
326,383,193,168,481
327,384,193,166,481
328,384,193,166,482
329,384,193,166,482
330,384,193,165,482
331,383,192,166,483
332,382,192,166,482
333,380,192,168,482
334,378,193,170,481
335,376,192,172,482
336,375,193,173,481
337,374,192,175,482
338,374,192,174,482
339,373,191,175,483
340,373,191,174,483
341,373,190,173,484
342,372,189,174,485
343,370,189,175,485
344,368,188,176,486
345,363,188,179,487
346,352,188,188,486
347,338,188,200,486
348,317,188,219,486
349,298,188,235,486
350,284,188,246,486
351,270,188,255,486
352,256,189,265,485
353,240,187,277,487
354,233,186,278,488
355,230,190,275,485
356,228,192,273,484
357,227,193,269,483
358,226,195,267,480
359,226,197,264,478
360,226,196,261,478
361,227,193,257,481
362,227,191,249,481
363,227,189,233,482
364,228,187,212,486
365,228,185,200,487
366,228,183,192,489
367,225,181,189,491
368,222,180,187,492
369,222,180,185,492
370,221,181,184,491
371,222,181,182,492
372,223,181,179,492
373,224,181,177,491
374,225,181,174,491
375,226,180,172,492
376,226,181,172,491
377,226,181,171,491
378,225,181,172,491
379,223,181,174,491
380,221,181,175,491
381,220,181,175,492
382,219,181,176,492
383,219,181,176,492
384,219,181,176,492
385,218,180,176,493
386,218,180,176,493
387,219,180,174,492
388,218,181,175,491
389,218,180,176,492
390,218,180,176,492
391,219,179,178,492
392,222,179,177,492
393,225,179,177,492
394,227,180,192,491
395,229,181,210,490
396,229,181,226,489
397,229,181,242,490
398,230,182,253,489
399,230,184,266,487
400,230,187,275,484
401,229,186,283,488
402,229,188,289,488
403,229,191,291,487
404,228,195,292,484
405,228,196,292,483
406,228,205,292,473
407,228,199,292,479
408,229,199,292,479
409,235,197,287,480
410,249,194,275,482
411,267,192,261,484
412,285,191,251,486
413,308,188,232,490
414,336,186,211,493
415,353,185,198,494
416,360,185,194,494
417,365,185,190,494
418,369,185,186,495
419,372,185,185,496
420,377,186,182,495
421,378,186,181,494
422,378,186,181,494
423,380,186,178,494
424,382,186,174,494
425,384,186,171,494
426,385,186,170,494
427,386,187,169,493
428,386,187,170,493
429,386,187,171,493
430,386,187,172,493
431,387,187,172,493
432,387,187,173,492
433,387,187,175,492
434,388,187,176,492
435,389,186,177,492
436,390,185,178,494
437,390,185,182,494
438,390,186,190,491
439,391,185,205,492
440,395,186,214,491
441,398,187,232,489
442,399,187,248,489
443,396,188,269,489
444,394,190,285,487
445,395,191,299,486
446,406,194,300,484
447,416,197,299,485
448,421,198,301,485
449,422,204,304,480
450,423,213,304,471
451,423,218,304,467
452,423,221,304,465
453,424,220,303,466
454,431,219,295,466
455,447,217,278,468
456,470,213,258,471
457,493,211,238,473
458,504,207,231,479
459,533,204,207,482
460,552,202,194,484
461,563,202,187,483
462,569,200,183,485
463,572,200,182,485
464,575,200,179,487
465,578,200,179,487
466,579,200,178,487
467,581,200,176,486
468,582,201,173,485
469,583,200,170,486
470,583,201,169,485
471,583,200,168,486
472,584,200,168,486
473,584,200,168,486
474,585,200,167,485
475,586,200,167,485
476,587,200,166,485
477,587,199,170,486
478,587,199,173,486
479,587,199,178,485
480,588,200,185,483
481,589,200,199,483
482,592,199,214,484
483,593,200,230,482
484,596,201,244,480
485,600,201,257,480
486,604,202,270,480
487,610,203,278,479
488,615,203,286,480
489,620,205,295,480
490,625,208,299,477
491,628,212,302,477
492,629,206,305,487
493,629,214,306,480
494,628,220,307,475
495,629,219,306,476
496,629,220,306,475
497,631,220,303,474
498,634,217,300,476
499,642,216,292,477
500,658,213,277,480
501,681,210,255,484
502,708,209,228,486
503,736,208,204,487
504,754,205,194,490
505,764,203,193,492
506,769,202,192,494
507,773,202,190,494
508,777,202,186,494
509,779,202,182,494
510,784,203,177,493
511,785,204,176,492
512,788,204,174,492
513,789,204,174,492
514,791,204,171,492
515,792,204,169,492
516,793,205,167,491
517,793,205,167,490
518,794,205,166,490
519,794,205,167,490
520,794,205,168,490
521,794,205,169,491
522,794,205,170,491
523,794,205,171,491
524,794,205,172,491
525,794,205,172,491
526,795,204,173,492
527,795,205,172,491
528,796,203,171,493
529,796,203,172,494
530,796,202,172,495
531,796,202,173,494
532,796,202,172,494
533,796,202,172,494
534,796,202,172,494
535,796,202,173,494
536,796,202,173,494
537,796,202,173,494
538,796,202,173,494
539,795,202,174,494
540,795,202,174,494
541,795,202,174,494
542,795,202,174,494
543,795,202,173,494
544,794,202,174,494
545,794,202,174,493
546,792,202,176,493
547,789,202,178,493
548,787,201,179,494
549,783,201,182,494
550,772,201,192,493
551,754,201,210,494
552,735,200,229,494
553,714,202,249,492
554,697,202,264,492
555,679,202,280,492
556,661,202,298,492
557,644,203,313,491
558,626,209,328,484
559,612,213,336,480
560,598,216,346,477
561,583,220,357,473
562,570,221,366,472
563,559,228,374,465
564,553,233,379,461
565,550,236,382,458
566,550,235,382,460
567,550,231,382,464
568,550,230,376,462
569,551,224,355,462
570,552,215,317,471
571,554,206,282,479
572,554,200,242,485
573,554,195,219,489
574,554,193,208,490
575,552,191,199,493
576,547,190,194,494
577,546,190,185,495
578,543,189,182,497
579,539,189,182,497
580,537,189,180,498
581,533,189,180,497
582,526,193,181,492
583,510,194,192,490
584,492,195,206,490
585,462,199,232,485
586,443,200,245,485
587,408,203,276,482
588,379,208,300,476
589,354,210,320,474
590,330,213,341,471
591,308,216,360,468
592,293,221,370,463
593,288,225,372,459
594,285,227,371,457
595,281,227,372,457
596,280,227,373,458
597,281,223,370,462
598,281,221,367,461
599,281,216,354,461
600,282,207,333,467
601,284,198,301,476
602,285,194,289,479
603,285,187,263,486
604,285,184,240,490
605,286,183,224,492
606,286,183,215,492
607,287,180,204,494
608,288,178,197,495
609,287,176,193,498
610,287,176,187,499
611,287,176,186,500
612,287,176,184,500
613,287,176,184,500
614,288,177,183,498
615,288,176,181,499
616,288,177,180,498
617,287,177,180,498
618,286,176,179,499
619,286,176,178,499
620,286,176,176,499
621,284,176,177,499
622,282,176,177,499
623,281,176,177,499
624,280,177,177,498
625,280,177,176,498
626,280,178,175,497
627,279,178,176,497
628,278,178,176,497
629,277,177,177,498
630,276,177,178,498
631,277,177,175,498
632,278,177,174,498
633,277,177,174,498
634,279,177,171,498
635,279,177,171,497
636,280,177,170,497
637,280,177,170,497
638,279,177,171,497
639,279,177,171,498
640,278,177,172,498
641,278,177,172,498
642,277,177,172,498
643,277,177,172,498
644,277,177,172,498
645,278,177,171,498
646,278,177,171,498
647,278,177,171,498
648,278,177,171,498
649,277,177,170,498
650,280,177,167,497
651,281,176,168,498
652,281,177,170,497
653,280,177,175,497
654,282,177,185,497
655,285,177,201,496
656,286,176,224,496
657,287,177,245,495
658,287,178,264,496
659,288,178,281,496
660,288,177,296,497
661,288,177,311,497
662,288,181,322,495
663,288,188,334,490
664,287,192,343,491
665,287,202,350,484
666,287,210,353,478
667,287,215,353,474
668,288,217,353,473
669,288,217,353,471
670,292,213,351,475
671,300,207,347,480
672,325,203,326,484
673,357,200,297,487
674,383,195,278,491
675,413,193,250,493
676,440,192,226,494
677,450,188,220,499
678,451,188,220,500
679,454,189,219,498
680,467,192,209,495
681,478,192,198,495
682,484,192,192,494
683,489,192,187,494
684,492,191,183,496
685,493,190,181,497
686,497,190,176,497
687,500,190,172,497
688,502,191,169,497
689,503,192,168,496
690,504,193,168,495
691,506,193,167,494
692,506,192,170,495
693,507,192,173,495
694,508,193,175,493
695,508,192,179,493
696,508,192,185,491
697,510,196,193,487
698,512,197,206,484
699,514,199,219,483
700,516,202,237,479
701,520,202,251,480
702,523,204,268,478
703,526,204,284,478
704,531,204,293,478
705,537,201,299,482
706,542,199,308,483
707,544,200,320,483
708,545,203,330,482
709,546,205,338,483
710,545,207,346,486
711,545,211,349,485
712,545,216,350,481
713,546,220,350,478
714,547,217,350,482
715,548,221,349,478
716,553,222,343,476
717,585,214,310,484
718,606,208,289,490
719,632,207,264,490
720,665,202,236,495
721,692,196,216,502
722,708,192,205,508
723,715,192,201,508
724,722,191,194,509
725,725,190,191,509
726,728,191,188,509
727,731,191,185,509
728,734,192,183,509
729,735,191,183,510
730,737,190,181,511
731,738,190,179,510
732,740,189,177,511
733,740,189,177,511
734,741,190,177,510
735,742,190,177,510
736,743,190,178,510
737,744,189,178,511
738,745,189,177,510
739,746,187,177,513
740,746,187,177,513
741,746,189,177,510
742,747,189,176,510
743,748,190,176,508
744,749,189,176,509
745,749,189,177,510
746,750,189,177,509
747,752,190,178,505
748,752,190,183,505
749,753,191,192,503
750,754,190,203,504
751,756,191,221,503
752,758,193,237,501
753,762,194,254,500
754,765,193,270,502
755,768,193,284,502
756,770,195,297,500
757,778,198,301,497
758,785,201,304,496
759,790,202,304,497
760,793,206,304,497
761,794,207,303,498
762,794,203,304,502
763,793,205,305,500
764,794,209,304,497
765,796,207,300,499
766,799,206,296,500
767,811,206,283,499
768,829,206,267,499
769,852,200,246,505
770,877,193,226,513
771,894,189,215,517
772,902,188,212,517
773,905,188,212,517
774,907,187,209,520
775,914,188,199,519
776,917,188,192,519
777,918,189,190,519
778,919,190,188,518
779,919,190,188,518
780,920,190,186,518
781,921,190,184,518
782,922,190,181,518
783,923,192,180,516
784,925,194,178,514
785,926,194,179,514
786,927,194,179,514
787,927,194,181,514
788,928,193,181,515
789,929,192,181,516
790,930,192,181,516
791,931,191,183,517
792,931,192,184,516
793,932,192,184,516
794,932,192,185,516
795,933,192,187,516
796,934,192,188,516
797,934,192,189,516
798,934,192,189,516
799,934,192,189,516
800,935,192,188,515
801,935,192,188,515
802,935,192,188,515
803,935,193,188,515
804,935,193,187,515
805,935,192,187,515
806,935,192,187,515
807,935,192,186,515
808,935,192,187,516
809,935,192,186,516
810,935,192,186,515
811,935,193,186,514
812,935,192,186,515
813,935,193,187,514
814,935,193,187,514
815,935,192,188,515
816,936,193,187,514
817,935,193,188,514
818,935,193,187,514
819,935,192,187,515
820,936,192,187,515
821,936,192,186,515
822,936,193,186,514
823,936,193,187,514
824,937,192,186,516
825,937,192,186,516
826,936,192,187,516
827,936,192,187,516
828,936,193,187,514
829,934,193,189,514
830,931,192,192,515
831,929,192,193,515
832,926,191,196,516
833,917,190,203,515
834,901,189,219,516
835,882,190,237,515
836,864,190,254,515
837,846,188,265,517
838,826,188,281,517
839,801,189,300,516
840,787,192,309,513
841,781,196,312,509
842,777,199,315,507
843,775,204,316,501
844,774,205,317,500
845,774,205,318,500
846,774,204,319,500
847,774,207,318,496
848,774,206,309,494
849,774,202,289,496
850,772,198,267,499
851,769,195,242,501
852,765,191,216,505
853,762,187,205,512
854,760,185,199,514
855,757,187,196,511
856,755,187,192,512
857,754,187,186,512
858,753,187,183,512
859,754,187,181,512
860,755,186,178,514
861,755,186,176,514
862,757,186,173,514
863,757,186,172,514
864,756,186,172,515
865,754,186,173,515
866,750,185,176,516
867,747,185,179,516
868,745,185,181,516
869,743,185,183,515
870,740,184,185,516
871,738,185,186,515
872,736,184,188,517
873,733,185,191,516
874,727,185,197,514
875,714,186,210,512
876,700,187,224,512
877,684,186,240,513
878,668,185,257,513
879,651,186,274,512
880,635,186,288,511
881,621,187,299,512
882,602,186,316,512
883,591,186,321,513
884,582,187,323,512
885,576,189,324,511
886,572,191,324,510
887,569,192,319,508
888,569,192,311,507
889,569,195,308,503
890,568,196,308,502
891,567,195,308,502
892,567,194,304,501
893,568,193,288,498
894,568,190,269,499
895,569,187,243,502
896,566,185,222,505
897,564,184,209,505
898,562,182,201,507
899,560,182,197,507
900,559,183,191,507
901,560,182,182,508
902,560,182,178,509
903,560,182,174,510
904,561,182,170,510
905,561,182,168,510
906,563,182,166,511
907,564,182,164,511
908,564,181,163,512
909,564,182,162,510
910,561,181,165,512
911,558,181,167,512
912,552,181,173,512
913,547,181,178,512
914,544,181,182,512
915,543,182,183,511
916,543,182,183,510
917,542,181,185,511
918,541,181,186,511
919,541,180,187,512
920,540,180,188,512
921,538,179,190,512
922,530,181,199,510
923,516,180,211,511
924,508,183,221,507
925,489,185,241,505
926,470,187,260,504
927,465,190,264,501
928,445,191,282,501
929,420,192,304,499
930,403,193,317,498
931,391,193,327,498
932,384,194,330,498
933,377,192,329,499
934,372,191,328,501
935,370,191,321,501
936,369,193,314,499
937,369,191,307,500
938,369,191,304,500
939,369,188,302,502
940,370,183,298,505
941,370,180,292,506
942,371,176,276,506
943,372,174,254,507
944,373,171,231,510
945,372,169,211,514
946,371,169,204,514
947,369,168,200,516
948,369,167,195,517
949,369,166,191,519
950,369,166,187,520
951,368,166,185,520
952,368,168,183,517
953,368,169,181,516
954,369,168,179,517
955,370,168,178,517
956,370,168,177,517
957,370,168,178,517
958,369,169,179,516
959,367,169,180,516
960,366,169,181,516
961,365,169,182,516
962,365,169,182,516
963,364,169,182,516
964,362,169,184,516
965,361,169,184,516
966,360,169,184,516
967,359,170,184,515
968,356,170,188,515
969,355,170,188,516
970,352,170,190,516
971,352,170,190,515
972,353,169,188,516
973,353,170,186,515
974,354,170,184,515
975,352,170,186,516
976,353,170,185,515
977,354,170,184,515
978,353,170,185,515
979,353,170,185,515
980,353,170,185,515
981,352,170,186,515
982,353,170,185,515
983,353,170,185,515
984,355,170,183,515
985,356,170,182,515
986,355,170,183,515
987,356,170,182,515
988,356,170,182,515
989,357,170,181,515
990,357,170,181,515
991,356,170,181,515
992,356,170,180,516
993,354,170,183,516
994,353,170,184,516
995,352,170,185,515
996,352,171,185,514
997,352,171,185,514
998,353,171,184,514
999,353,171,184,514
1000,353,171,184,514
1001,353,170,185,515
1002,354,170,183,515
1003,355,170,181,515
1004,355,170,181,515
1005,353,169,184,516
1006,355,168,182,516
1007,354,168,184,516
1008,356,167,182,515
1009,357,167,184,514
1010,357,167,187,514
1011,357,167,191,514
1012,356,167,205,514
1013,358,168,217,513
1014,362,168,233,513
1015,365,168,246,512
1016,368,168,261,512
1017,370,169,274,511
1018,372,170,287,512
1019,371,171,301,514
1020,373,173,309,515
1021,375,175,315,515
1022,375,178,319,514
1023,376,180,320,514
1024,374,183,323,512
1025,375,187,323,508
1026,375,189,325,506
1027,377,195,322,500
1028,393,198,304,497
1029,427,196,272,499
1030,451,196,252,498
1031,472,193,235,502
1032,489,190,223,505
1033,512,188,204,508
1034,519,185,203,512
1035,527,182,201,515
1036,533,182,199,515
1037,538,183,196,513
1038,542,183,194,512
1039,545,181,193,514
1040,547,182,191,513
1041,551,182,188,513
1042,555,182,183,513
1043,559,182,179,513
1044,561,182,176,513
1045,562,182,174,513
1046,563,183,173,512
1047,563,182,172,513
1048,563,182,173,513
1049,563,182,172,513
1050,563,182,173,513
1051,564,181,173,514
1052,564,181,176,514
1053,564,181,179,513
1054,564,181,181,513
1055,564,183,184,512
1056,565,184,188,509
1057,568,186,196,507
1058,570,184,212,509
1059,571,182,230,510
1060,574,181,248,511
1061,577,185,264,507
1062,581,187,279,505
1063,585,187,292,505
1064,589,187,302,505
1065,591,186,313,509
1066,592,189,320,510
1067,591,190,325,513
1068,591,188,326,517
1069,591,191,327,514
1070,592,193,326,512
1071,592,194,326,511
1072,593,193,325,512
1073,602,190,316,515
1074,633,186,287,520
1075,671,183,253,523
1076,693,180,234,526
1077,705,178,227,529
1078,719,178,215,528
1079,729,176,213,532
1080,733,175,215,532
1081,737,176,214,530
1082,740,176,213,530
1083,742,176,213,530
1084,745,175,212,531
1085,748,174,209,532
1086,751,174,204,532
1087,754,174,199,532
1088,756,174,194,532
1089,756,174,191,532
1090,756,175,189,531
1091,756,175,187,531
1092,756,174,185,532
1093,756,175,184,531
1094,756,175,183,531
1095,756,175,183,531
1096,756,176,183,530
1097,756,176,184,530
1098,756,176,187,530
1099,756,176,188,530
1100,756,177,191,529
1101,756,178,191,528
1102,756,178,192,528
1103,756,178,193,528
1104,757,178,192,528
1105,757,177,194,530
1106,757,176,195,532
1107,757,175,195,533
1108,757,175,194,533
1109,758,176,193,532
1110,758,176,192,532
1111,760,176,190,531
1112,761,176,190,531
1113,761,175,192,533
1114,761,175,191,534
1115,761,175,192,535
1116,760,174,193,536
1117,760,173,193,536
1118,760,173,193,535
1119,759,173,193,535
1120,760,173,192,534
1121,759,173,193,533
1122,759,173,194,535
1123,756,172,196,536
1124,754,171,200,536
1125,751,171,201,535
1126,740,171,210,536
1127,727,171,220,536
1128,709,174,239,532
1129,692,174,257,532
1130,675,171,272,535
1131,658,173,286,534
1132,648,174,295,534
1133,632,174,308,533
1134,619,179,315,528
1135,609,179,321,528
1136,600,183,327,523
1137,593,185,329,521
1138,588,189,329,518
1139,584,188,333,518
1140,580,187,336,518
1141,574,188,342,517
1142,569,190,346,514
1143,567,186,347,517
1144,567,185,332,514
1145,567,180,297,520
1146,568,176,272,521
1147,568,175,252,521
1148,569,173,241,523
1149,570,172,233,524
1150,569,172,224,524
1151,567,172,218,524
1152,565,172,213,524
1153,564,171,205,526
1154,564,171,197,528
1155,563,172,194,527
1156,563,172,189,528
1157,564,171,184,529
1158,563,171,182,529
1159,562,172,181,527
1160,559,172,182,527
1161,555,172,184,527
1162,547,173,190,526
1163,543,172,193,527
1164,540,170,194,529
1165,536,173,196,524
1166,523,173,208,523
1167,506,171,223,525
1168,493,172,235,524
1169,469,171,258,524
1170,472,171,254,525
1171,459,171,266,526
1172,421,172,303,524
1173,400,174,320,523
1174,384,173,334,524
1175,370,170,346,527
1176,359,168,353,528
1177,350,168,358,528
1178,342,169,361,528
1179,341,169,352,528
1180,337,171,346,528
1181,334,172,339,526
1182,333,172,335,526
1183,333,172,332,526
1184,334,170,330,528
1185,333,168,328,529
1186,334,165,315,529
1187,334,162,290,530
1188,335,159,260,533
1189,336,157,239,534
1190,336,156,226,537
1191,335,153,221,540
1192,335,152,212,542
1193,333,151,206,544
1194,333,151,201,545
1195,331,151,197,545
1196,329,152,196,545
1197,329,152,193,545
1198,328,152,192,545
1199,328,152,191,545
1200,329,152,189,545
1201,331,152,186,545
1202,332,152,184,545
1203,332,152,184,545
1204,330,152,185,545
1205,327,152,187,545
1206,326,152,188,545
1207,325,152,189,545
1208,321,153,194,544
1209,318,153,197,544
1210,317,153,197,544
1211,316,153,198,544
1212,316,153,197,544
1213,316,153,197,543
1214,316,153,197,544
1215,316,153,197,544
1216,317,153,195,544
1217,317,153,195,544
1218,317,153,195,544
1219,318,153,194,544
1220,319,152,192,545
1221,319,152,192,545
1222,320,152,191,545
1223,319,152,192,545
1224,319,152,192,545
1225,319,151,192,546
1226,319,151,191,546
1227,319,150,191,547
1228,318,149,192,548
1229,318,149,192,547
1230,318,148,192,548
1231,318,148,192,548
1232,319,147,192,550
1233,320,147,193,549
1234,322,147,194,547
1235,326,147,196,546
1236,326,147,201,546
1237,329,147,225,545
1238,332,149,241,543
1239,335,150,253,541
1240,336,150,269,541
1241,337,152,284,540
1242,338,154,299,538
1243,338,155,311,538
1244,337,158,323,537
1245,337,159,329,537
1246,337,162,332,536
1247,337,164,333,535
1248,337,167,334,532
1249,338,169,333,530
1250,339,170,331,529
1251,339,170,331,528
1252,350,170,321,528
1253,368,168,303,530
1254,392,167,283,531
1255,431,164,251,534
1256,457,161,229,537
1257,471,160,222,538
1258,480,159,218,540
1259,488,158,215,541
1260,493,158,212,542
1261,497,157,209,543
1262,500,157,207,543
1263,504,157,202,543
1264,506,157,200,544
1265,509,157,196,544
1266,513,156,191,545
1267,516,156,188,545
1268,517,156,186,545
1269,518,156,185,545
1270,519,157,184,544
1271,518,157,186,544
1272,518,158,186,543
1273,518,158,186,543
1274,518,159,186,543
1275,518,162,187,540
1276,518,162,187,540
1277,518,162,188,539
1278,518,162,189,539
1279,519,163,189,538
1280,520,163,188,538
1281,521,163,188,538
1282,521,163,188,538
1283,522,163,187,538
1284,523,163,186,538
1285,524,162,185,539
1286,524,162,185,539
1287,524,162,185,539
1288,524,161,185,540
1289,524,161,185,540
1290,524,160,184,541
1291,523,160,184,541
1292,523,159,184,542
1293,523,158,184,543
1294,522,158,185,543
1295,522,158,185,543
1296,521,158,185,543
1297,521,158,186,543
1298,520,158,187,543
1299,520,158,186,543
1300,520,157,186,544
1301,519,157,187,544
1302,519,157,187,544
1303,518,157,187,544
1304,518,157,188,544
1305,518,157,187,544
1306,517,158,187,543
1307,516,158,188,543
1308,516,158,188,543
1309,516,158,188,543
1310,516,158,187,543
1311,516,159,187,542
1312,516,159,187,542
1313,516,159,188,542
1314,516,159,188,542
1315,517,159,188,542
1316,517,159,188,542
1317,518,159,187,542
1318,519,159,186,542
1319,520,159,185,542
1320,520,158,186,542
1321,521,159,184,542
1322,521,158,185,543
1323,522,158,185,542
1324,522,158,185,544
1325,522,158,187,542
1326,523,159,189,540
1327,525,161,197,537
1328,526,163,209,534
1329,528,167,225,531
1330,530,166,245,531
1331,535,166,260,531
1332,539,167,277,529
1333,542,169,296,529
1334,543,172,315,527
1335,547,174,327,526
1336,550,177,336,524
1337,552,177,344,526
1338,552,183,349,523
1339,551,183,351,525
1340,551,181,352,527
1341,551,185,351,524
1342,552,180,349,528
1343,563,182,337,526
1344,596,176,303,532
1345,616,174,283,533
1346,626,170,278,537
1347,657,168,254,539
1348,682,170,231,538
1349,697,170,223,538
1350,704,168,223,540
1351,717,167,216,541
1352,723,167,211,542
1353,727,168,206,540
1354,731,167,203,542
1355,734,167,201,542
1356,736,167,198,542
1357,738,167,198,541
1358,740,168,195,540
1359,740,167,194,541
1360,741,167,192,541
1361,743,167,190,541
