FrameNr,x,y,w,h
105,663,202,175,473
106,664,203,174,472
107,665,202,173,473
108,668,201,171,474
109,670,201,169,474
110,673,201,168,474
111,677,201,165,474
112,682,202,162,473
113,684,202,162,473
114,686,202,163,473
115,688,202,163,473
116,690,201,163,474
117,692,199,162,477
118,693,197,163,479
119,693,196,164,480
120,694,196,164,480
121,693,196,165,480
122,692,196,166,480
123,692,195,166,481
124,691,195,166,482
125,690,196,166,481
126,688,197,166,480
127,688,197,165,480
128,687,198,165,479
129,686,198,165,479
130,686,199,165,478
131,685,200,165,477
132,684,200,166,477
133,684,201,165,476
134,683,201,166,476
135,682,200,166,477
136,682,200,165,477
137,681,200,166,477
138,681,200,165,477
139,681,200,164,477
140,680,200,165,477
141,680,201,165,476
142,679,201,165,476
143,679,200,165,476
144,678,200,166,476
145,678,200,166,476
146,678,199,166,477
147,678,199,165,477
148,679,199,164,477
149,678,199,165,478
150,677,199,166,478
151,677,198,166,479
152,677,198,166,479
153,677,198,166,479
154,676,198,167,479
155,676,198,167,479
156,676,198,167,479
157,676,198,167,479
158,676,198,167,479
159,676,198,167,479
160,677,198,166,479
161,677,198,166,479
162,677,198,166,479
163,677,198,166,479
164,678,198,165,479
165,677,198,166,479
166,678,198,165,479
167,678,198,165,479
168,678,197,165,480
169,677,197,166,480
170,678,197,164,480
171,678,196,164,481
172,677,196,165,481
173,676,196,166,481
174,676,196,166,481
175,677,196,164,481
176,677,196,164,481
177,677,196,165,481
178,678,197,164,480
179,677,197,166,480
180,677,197,166,480
181,675,198,168,479
182,673,198,170,479
183,672,199,171,478
184,671,199,172,478
185,670,200,172,477
186,669,200,173,476
187,669,201,173,475
188,668,202,173,474
189,666,202,175,474
190,665,202,175,475
191,663,202,177,475
192,663,201,177,476
193,662,201,178,476
194,662,201,178,476
195,661,202,179,475
196,660,202,180,475
197,658,202,182,475
198,658,202,182,475
199,658,202,182,475
200,659,202,181,475
201,659,202,181,475
202,659,202,181,475
203,658,202,182,475
204,658,203,182,474
205,659,203,181,474
206,660,204,180,473
207,665,204,175,473
208,668,205,172,472
209,671,205,169,472
210,673,204,167,473
211,674,205,166,472
212,674,205,166,472
213,674,205,166,472
214,673,205,167,472
215,671,205,169,472
216,669,205,171,472
217,667,205,173,472
218,665,205,175,472
219,660,204,180,473
220,660,204,180,473
221,660,204,180,473
222,660,203,180,474
223,665,205,175,471
224,667,205,173,471
225,668,205,173,471
226,672,205,170,471
227,675,205,169,471
228,679,205,167,471
229,681,204,167,472
230,684,203,167,473
231,689,203,163,473
232,694,202,160,474
233,698,201,157,475
234,704,201,152,475
235,707,201,150,475
236,709,200,147,476
237,710,200,146,476
238,710,200,144,476
239,710,199,143,477
240,710,199,142,477
241,712,199,139,477
242,712,199,138,478
243,712,200,138,477
244,712,200,137,477
245,712,200,137,477
246,712,200,136,477
247,712,200,136,477
248,711,200,138,477
249,711,200,138,477
250,711,200,138,477
251,711,201,139,476
252,711,201,140,476
253,710,201,142,476
254,710,202,143,475
255,710,202,145,475
256,710,201,148,476
257,710,202,149,474
258,711,202,149,474
259,712,202,149,474
260,713,202,149,474
261,711,202,151,474
262,709,203,154,474
263,705,204,157,473
264,703,205,158,472
265,701,206,159,471
266,698,206,162,471
267,695,207,163,470
268,693,208,163,469
269,690,209,164,468
270,686,210,166,467
271,684,212,166,465
272,683,213,166,464
273,681,212,166,465
274,679,211,167,466
275,676,211,169,466
276,674,211,170,466
277,674,211,169,466
278,673,212,169,465
279,673,212,168,465
280,671,211,170,466
281,668,210,172,467
282,666,209,174,468
283,665,209,175,468
284,666,208,174,469
285,666,207,174,470
286,666,207,174,470
287,666,206,174,471
288,665,205,175,472
289,664,205,176,472
290,664,204,176,473
291,664,204,176,473
292,665,204,175,473
293,665,203,175,474
294,666,203,174,474
295,667,204,174,473
296,669,204,172,473
297,671,204,174,472
298,673,204,179,472
299,675,204,184,472
300,680,203,187,473
301,684,203,191,473
302,689,201,191,475
303,692,202,191,474
304,695,202,192,474
305,701,201,188,477
306,706,199,184,480
307,712,201,179,478
308,716,202,175,478
309,718,203,173,477
310,720,204,170,476
311,724,203,167,476
312,728,203,164,475
313,728,201,164,478
314,732,202,158,477
315,739,204,151,475
316,744,204,145,475
317,753,214,135,463
318,761,227,128,451
319,769,229,118,450
320,775,229,115,451
321,780,218,121,464
322,783,221,137,463
323,788,218,152,466
324,791,209,169,475
325,793,204,184,479
326,795,203,196,478
327,797,203,204,476
328,799,204,208,475
329,800,204,208,475
330,802,204,205,475
331,805,204,202,475
332,807,203,199,476
333,809,201,197,478
334,812,200,193,479
335,814,199,191,480
336,817,198,188,480
337,819,197,186,481
338,820,196,184,481
339,822,195,181,482
340,823,195,179,482
341,824,194,178,483
342,825,194,176,483
343,825,193,176,484
344,826,193,175,484
345,827,194,174,483
346,827,194,173,483
347,828,195,172,482
348,829,195,172,482
349,829,196,172,481
350,830,197,171,481
351,830,197,171,481
352,830,198,171,480
353,830,198,171,480
354,830,198,171,480
355,830,199,171,479
356,830,198,171,480
357,830,199,171,479
358,830,199,171,479
359,831,200,170,478
360,831,200,170,478
361,831,200,170,478
362,831,200,170,478
363,831,200,170,478
364,830,200,172,478
365,830,200,172,478
366,830,200,171,478
367,830,200,171,478
368,830,200,171,478
369,829,200,172,478
370,828,200,173,478
371,828,200,173,478
372,828,201,173,476
373,827,202,174,475
374,826,202,175,475
375,825,204,177,473
376,824,205,178,472
377,823,207,179,470
378,821,208,181,469
379,819,208,183,469
380,818,210,184,466
381,817,211,185,465
382,815,213,187,463
383,812,215,190,461
384,809,217,193,459
385,806,217,197,459
386,803,218,199,457
387,801,220,201,454
388,797,222,204,450
389,793,223,207,448
390,790,224,208,447
391,787,225,204,446
392,785,224,195,446
393,784,225,183,444
394,783,226,173,443
395,783,229,165,439
396,782,230,157,437
397,781,229,148,438
398,782,230,136,436
399,781,230,128,437
400,780,231,124,436
401,780,231,122,436
402,779,230,122,437
403,781,231,120,436
404,780,233,122,433
405,778,232,124,434
406,776,233,127,432
407,775,235,128,430
408,773,237,130,427
409,772,239,131,423
410,771,240,132,421
411,769,239,133,421
412,764,239,139,422
413,765,239,139,421
414,762,239,143,421
415,760,240,145,421
416,756,240,149,421
417,756,241,149,419
418,756,241,147,419
419,755,241,142,419
420,754,242,138,418
421,754,242,132,418
422,753,242,126,419
423,753,242,119,420
424,753,241,114,422
425,753,241,108,423
426,752,241,105,424
427,751,241,103,424
428,749,240,102,425
429,748,240,102,426
430,747,240,103,427
431,746,240,103,427
432,745,239,104,428
433,744,238,105,429
434,744,237,106,430
435,743,236,106,431
436,740,234,109,432
437,739,233,111,433
438,738,233,111,433
439,737,230,111,436
440,736,228,112,437
441,735,227,111,438
442,733,225,112,440
443,732,225,113,441
444,733,224,112,443
445,732,224,113,442
446,731,224,114,442
447,730,224,116,442
448,729,224,117,442
449,729,224,120,440
450,727,224,123,440
451,725,224,126,439
452,723,224,128,439
453,722,224,129,439
454,722,224,129,439
455,722,224,126,441
456,721,224,126,442
457,722,223,125,443
458,722,223,125,443
459,721,223,126,443
460,721,223,126,443
461,720,223,126,443
462,720,224,126,442
463,721,223,125,443
464,722,225,123,441
465,722,226,123,440
466,722,229,123,437
467,724,236,121,430
468,724,241,121,425
469,724,245,120,421
470,721,249,124,416
471,719,252,125,413
472,718,254,126,411
473,717,256,127,409
474,717,254,128,411
475,719,249,126,416
476,719,239,124,426
477,720,227,122,438
478,719,217,121,449
479,719,204,121,458
480,718,195,122,460
481,718,188,122,461
482,718,185,123,460
483,719,184,124,461
484,720,185,125,463
485,722,187,124,467
486,722,194,125,468
487,722,203,129,462
488,723,213,129,454
489,724,220,129,450
490,726,225,128,446
491,727,225,127,446
492,727,225,127,446
493,725,222,129,449
494,724,220,130,450
495,723,222,131,449
496,723,223,131,448
497,723,222,131,449
498,723,222,132,449
499,723,221,132,450
500,723,221,132,450
501,723,222,132,449
502,723,221,132,450
503,723,220,132,451
504,723,222,132,449
505,723,223,132,448
506,723,223,132,448
507,723,222,132,449
508,722,224,131,447
509,720,226,132,444
510,719,225,131,445
511,719,224,129,445
512,717,224,129,446
513,715,223,128,447
514,714,224,127,446
515,713,224,127,446
516,709,224,130,445
517,706,223,132,447
518,705,223,133,446
519,703,225,136,445
520,699,225,140,447
521,696,225,143,447
522,691,224,148,450
523,686,223,154,453
524,684,223,156,456
525,681,221,159,460
526,676,220,164,462
527,672,219,167,463
528,670,218,167,464
529,668,215,165,465
530,662,211,165,469
531,659,209,156,472
532,655,205,145,477
533,651,201,137,482
534,646,198,132,485
535,642,196,132,487
536,636,194,135,489
537,630,193,141,489
538,621,191,149,490
539,599,190,171,491
540,580,187,189,496
541,557,187,211,496
542,540,188,227,497
543,526,187,241,501
544,518,188,248,502
545,512,188,255,504
546,506,189,261,506
547,502,189,262,508
548,500,189,261,510
549,498,192,257,509
550,497,192,249,510
551,497,192,238,510
552,497,192,227,510
553,498,191,215,512
554,496,188,202,515
555,492,185,190,518
556,488,185,179,519
557,482,184,169,520
558,476,185,155,519
559,468,184,141,520
560,461,185,137,521
561,454,184,140,524
562,438,179,154,532
563,411,175,180,539
564,382,172,208,543
565,355,173,234,542
566,330,175,258,540
567,310,175,277,540
568,297,176,290,539
569,291,177,294,538
570,287,178,295,537
571,297,180,281,535
572,302,180,269,535
573,300,180,262,534
574,303,177,235,537
575,302,173,212,541
576,277,172,219,542
577,277,171,196,545
578,281,170,168,547
579,274,171,151,546
580,262,169,133,548
581,250,168,134,548
582,225,166,155,552
583,196,167,182,550
584,159,167,219,550
585,133,167,245,550
586,111,168,268,548
587,103,167,276,549
588,103,164,275,552
589,101,164,279,551
590,98,166,282,549
591,96,169,282,547
592,95,170,278,546
593,94,170,266,546
594,95,170,240,547
595,95,169,217,547
596,95,166,192,551
597,96,162,161,555
598,98,156,124,560
599,98,156,101,557
600,98,192,91,520
601,101,240,74,469
602,101,220,62,436
603,0,0,0,0
604,0,0,0,0
605,0,0,0,0
606,0,0,0,0
607,0,0,0,0
608,0,0,0,0
609,0,0,0,0
610,0,0,0,0
611,0,0,0,0
612,0,0,0,0
613,0,0,0,0
614,0,0,0,0
615,0,0,0,0
616,0,0,0,0
617,0,0,0,0
618,0,0,0,0
619,0,0,0,0
620,0,0,0,0
621,0,0,0,0
622,0,0,0,0
623,0,0,0,0
624,0,0,0,0
625,0,0,0,0
626,0,0,0,0
627,0,0,0,0
628,0,0,0,0
629,0,0,0,0
630,0,0,0,0
631,0,0,0,0
632,0,0,0,0
633,0,0,0,0
634,0,0,0,0
635,0,0,0,0
636,0,0,0,0
637,0,0,0,0
638,0,0,0,0
639,0,0,0,0
640,0,0,0,0
641,0,0,0,0
642,0,0,0,0
643,0,0,0,0
644,0,0,0,0
