FrameNr,x,y,w,h
104,0,0,0,0
105,0,0,0,0
106,0,0,0,0
107,0,0,0,0
108,0,0,0,0
109,0,0,0,0
110,0,0,0,0
111,0,0,0,0
112,0,0,0,0
113,0,0,0,0
114,0,0,0,0
115,0,0,0,0
116,0,0,0,0
117,0,0,0,0
118,0,0,0,0
119,0,0,0,0
120,0,0,0,0
121,0,0,0,0
122,0,0,0,0
123,0,0,0,0
124,0,0,0,0
125,0,0,0,0
126,0,0,0,0
127,0,0,0,0
128,0,0,0,0
129,0,0,0,0
130,0,0,0,0
131,0,0,0,0
132,0,0,0,0
133,0,0,0,0
134,0,0,0,0
135,0,0,0,0
136,0,0,0,0
137,0,0,0,0
138,0,0,0,0
139,0,0,0,0
140,0,0,0,0
141,0,0,0,0
142,0,0,0,0
143,0,0,0,0
144,0,0,0,0
145,0,0,0,0
146,0,0,0,0
147,0,0,0,0
148,0,0,0,0
149,0,0,0,0
150,0,0,0,0
151,0,0,0,0
152,0,0,0,0
153,0,0,0,0
154,0,0,0,0
155,0,0,0,0
156,0,0,0,0
157,0,0,0,0
158,0,0,0,0
159,0,0,0,0
160,0,0,0,0
161,0,0,0,0
162,0,0,0,0
163,0,0,0,0
164,0,0,0,0
165,0,0,0,0
166,0,0,0,0
167,0,0,0,0
168,0,0,0,0
169,0,0,0,0
170,0,0,0,0
171,0,0,0,0
172,0,0,0,0
173,0,0,0,0
174,0,0,0,0
175,0,0,0,0
176,0,0,0,0
177,0,0,0,0
178,0,0,0,0
179,0,0,0,0
180,0,0,0,0
181,0,0,0,0
182,0,0,0,0
183,0,0,0,0
184,468,190,140,375
185,463,182,131,381
186,458,185,91,383
187,453,185,92,383
188,447,184,98,381
189,442,184,99,383
190,438,185,99,380
191,431,185,106,376
192,425,185,113,376
193,416,183,123,377
194,402,183,137,380
195,384,184,156,381
196,372,185,168,381
197,363,186,177,381
198,358,187,188,384
199,355,187,191,386
200,354,187,190,385
201,353,185,193,387
202,354,184,184,386
203,353,181,178,386
204,349,180,172,387
205,344,180,168,386
206,335,178,167,388
207,327,177,164,388
208,318,177,160,389
209,311,176,156,391
210,301,175,159,396
211,294,175,160,400
212,287,174,161,403
213,277,174,164,404
214,270,174,164,407
215,262,174,167,408
216,250,177,174,402
217,240,179,182,398
218,232,179,189,400
219,229,179,191,402
220,226,178,194,404
221,225,177,194,407
222,225,176,191,408
223,227,174,180,411
224,227,172,170,413
225,227,172,165,413
226,226,171,162,414
227,224,170,164,415
228,220,169,140,415
229,206,167,133,417
230,194,167,134,417
231,181,167,140,417
232,172,167,142,417
233,159,166,149,418
234,147,166,156,419
235,133,167,167,418
236,127,168,172,417
237,126,169,174,415
238,122,170,177,414
239,123,171,175,413
240,123,171,174,412
241,125,170,169,414
242,124,170,166,413
243,120,170,160,411
244,114,168,154,411
245,109,166,148,410
246,104,160,138,414
247,100,150,128,422
248,99,150,119,422
249,99,156,112,416
250,99,162,107,410
251,100,165,101,406
252,100,167,95,404
253,99,168,91,401
254,99,169,85,401
255,99,170,80,400
256,98,166,80,404
257,98,161,79,412
258,98,153,79,424
259,0,0,0,0
260,0,0,0,0
261,0,0,0,0
262,0,0,0,0
263,0,0,0,0
264,0,0,0,0
265,0,0,0,0
266,0,0,0,0
267,0,0,0,0
268,0,0,0,0
269,0,0,0,0
270,0,0,0,0
271,0,0,0,0
272,0,0,0,0
273,0,0,0,0
274,0,0,0,0
275,0,0,0,0
276,0,0,0,0
277,0,0,0,0
278,0,0,0,0
279,0,0,0,0
280,0,0,0,0
281,0,0,0,0
282,0,0,0,0
283,0,0,0,0
284,0,0,0,0
285,0,0,0,0
286,0,0,0,0
287,0,0,0,0
288,0,0,0,0
289,0,0,0,0
290,0,0,0,0
291,0,0,0,0
292,0,0,0,0
