FrameNr,x,y,w,h
105,570,241,171,419
106,572,242,167,418
107,571,243,162,418
108,569,245,156,415
109,565,247,155,412
110,564,248,148,412
111,563,248,139,413
112,558,248,136,412
113,555,248,127,410
114,554,249,118,408
115,556,248,106,408
116,554,247,101,410
117,555,247,98,411
118,557,247,94,412
119,555,247,95,413
120,554,247,95,413
121,553,248,95,413
122,553,250,95,411
123,552,250,95,412
124,552,250,95,411
125,551,251,95,410
126,551,250,95,411
127,550,250,96,411
128,550,250,96,411
129,550,249,96,412
130,550,248,96,413
131,549,247,98,415
132,549,247,98,415
133,548,246,99,416
134,548,246,99,416
135,547,245,100,418
136,545,243,102,421
137,547,243,98,420
138,546,242,98,422
139,546,242,97,423
140,545,241,96,424
141,546,241,91,423
142,546,240,88,424
143,546,240,84,425
144,546,241,80,424
145,546,242,78,423
146,545,243,77,421
147,546,243,73,421
148,546,244,72,421
149,546,245,72,420
150,547,250,71,415
151,548,254,70,411
152,552,268,66,396
153,551,274,67,390
154,551,276,67,389
155,552,282,66,382
156,554,282,63,380
157,550,287,67,376
158,556,350,60,313
159,551,368,63,292
160,0,0,0,0
161,0,0,0,0
162,0,0,0,0
163,498,289,115,375
164,490,281,124,384
165,483,279,131,386
166,477,278,137,388
167,474,281,139,386
168,472,285,139,381
169,467,283,138,383
170,461,279,125,378
171,457,278,119,375
172,454,283,115,369
173,451,287,97,362
174,447,284,96,365
175,442,286,99,364
176,436,293,106,357
177,426,303,114,346
178,413,309,128,340
179,400,314,140,335
180,389,316,152,333
181,384,320,158,330
182,381,324,160,325
183,382,327,161,322
184,381,330,161,319
185,372,333,166,315
186,371,333,162,316
187,369,333,157,315
188,365,332,151,313
189,363,332,142,310
190,361,331,131,309
191,357,332,123,308
192,353,332,114,307
193,349,332,107,308
194,346,334,101,306
195,343,335,101,304
196,338,336,102,302
197,333,337,102,302
198,329,341,104,298
199,325,345,106,294
200,322,347,108,292
201,318,349,110,289
202,315,349,110,290
203,313,351,106,286
204,310,351,102,284
205,304,350,101,283
206,300,350,97,281
207,297,349,92,279
208,294,350,85,277
209,288,349,86,278
210,283,348,88,280
211,275,348,94,280
212,263,347,106,282
213,244,348,125,282
214,228,343,141,287
215,216,344,153,286
216,208,347,161,283
217,202,349,167,281
218,200,356,167,274
219,198,357,166,273
220,199,359,161,272
221,199,356,154,275
222,199,353,142,278
223,196,350,131,281
224,195,348,117,282
225,191,347,104,284
226,186,349,92,282
227,181,350,85,282
228,176,351,82,281
229,168,348,83,282
230,156,350,92,281
231,142,357,105,274
232,129,360,117,271
233,117,363,129,269
234,112,366,133,266
235,110,367,133,266
236,110,368,128,265
237,109,368,121,265
238,109,370,111,263
239,106,370,102,264
240,103,367,93,268
241,100,364,82,270
242,99,365,69,270
243,99,368,60,268
244,99,369,56,266
245,100,371,53,265
246,100,373,55,264
247,100,377,55,261
248,100,377,57,261
249,100,377,58,261
250,0,0,0,0
251,0,0,0,0
252,0,0,0,0
253,0,0,0,0
254,0,0,0,0
255,0,0,0,0
256,0,0,0,0
257,0,0,0,0
258,0,0,0,0
259,0,0,0,0
260,0,0,0,0
261,0,0,0,0
262,0,0,0,0
263,0,0,0,0
264,0,0,0,0
265,0,0,0,0
266,0,0,0,0
267,0,0,0,0
268,0,0,0,0
269,0,0,0,0
270,0,0,0,0
271,0,0,0,0
272,0,0,0,0
273,0,0,0,0
274,0,0,0,0
275,0,0,0,0
276,0,0,0,0
277,0,0,0,0
278,0,0,0,0
279,0,0,0,0
280,0,0,0,0
281,0,0,0,0
282,0,0,0,0
283,0,0,0,0
284,0,0,0,0
285,0,0,0,0
286,0,0,0,0
