FrameNr,x,y,w,h
143,575,314,91,272
144,573,316,92,271
145,572,317,93,271
146,571,317,95,272
147,570,316,96,273
148,571,315,95,274
149,572,315,93,273
150,572,318,93,270
151,572,318,92,270
152,573,316,90,274
153,571,314,89,274
154,568,314,88,272
155,566,313,86,273
156,564,313,84,273
157,563,312,82,276
158,554,311,88,278
159,548,311,91,278
160,537,311,99,278
161,531,312,101,277
162,529,313,100,277
163,527,313,100,277
164,525,313,99,276
165,524,313,99,276
166,523,312,98,277
167,521,311,97,278
168,521,310,94,278
169,520,310,93,279
170,517,309,94,279
171,513,308,96,281
172,512,308,96,281
173,511,307,96,282
174,507,306,98,283
175,500,307,103,282
176,495,307,107,281
177,491,307,108,281
178,489,308,109,281
179,488,308,109,281
180,487,307,108,282
181,488,306,106,283
182,487,306,106,284
183,486,306,105,284
184,485,305,104,285
185,480,306,109,285
186,476,306,112,285
187,473,306,115,284
188,471,306,116,283
189,470,307,116,282
190,469,307,117,283
191,467,307,118,283
192,465,307,118,283
193,463,307,120,283
194,463,307,119,283
195,463,307,119,283
196,464,307,118,283
197,464,307,117,283
198,466,307,115,283
199,468,307,114,283
200,469,307,113,282
201,471,307,111,282
202,472,307,110,281
203,474,307,109,281
204,475,306,110,282
205,476,306,111,282
206,478,306,112,281
207,483,306,110,280
208,487,307,111,280
209,488,307,114,280
210,489,308,118,279
211,489,308,121,279
212,489,308,123,281
213,489,309,123,280
214,488,311,124,279
215,488,312,124,278
216,488,312,124,278
217,488,314,125,276
218,487,313,128,277
219,491,314,128,276
220,495,314,126,277
221,503,314,120,276
222,510,315,115,274
223,518,314,110,275
224,526,314,105,274
225,535,314,99,273
226,547,313,91,274
227,557,313,84,275
228,562,313,83,275
229,566,314,81,274
230,566,314,85,275
231,566,316,89,273
232,566,317,91,272
233,566,316,95,276
234,566,316,96,276
235,566,315,98,277
236,567,314,98,278
237,568,314,97,277
238,566,314,100,275
239,569,314,98,276
240,575,319,92,271
241,582,321,85,270
242,589,323,78,266
243,597,319,85,269
244,606,317,85,270
245,615,314,85,275
246,620,313,85,278
247,622,313,85,279
248,623,318,85,274
249,623,318,85,263
250,623,318,85,259
251,622,318,85,257
252,622,318,85,255
253,622,318,85,278
254,622,318,85,278
255,624,318,85,278
256,626,318,85,278
257,628,318,85,278
258,630,318,85,278
259,632,318,85,278
260,634,318,85,278
261,636,318,85,278
262,638,318,85,278
263,640,318,85,278
264,642,318,85,278
265,644,318,85,278
266,646,318,85,278
267,648,318,85,278
268,650,318,85,278
269,652,318,85,278
270,654,318,85,278
271,656,318,85,278
272,658,318,85,278
273,660,318,85,278
274,662,318,85,278
275,664,318,85,278
276,666,318,85,278
277,668,318,85,278
278,670,318,85,278
279,672,318,85,278
280,674,318,85,278
281,676,318,85,278
282,678,318,85,278
283,680,318,85,278
284,682,318,85,278
285,684,318,85,278
286,686,318,85,278
287,688,318,85,278
288,690,318,85,278
289,692,318,85,278
290,694,318,85,278
291,696,318,85,278
292,698,318,85,278
293,700,318,85,278
294,700,318,85,278
295,696,318,85,278
296,692,318,85,278
297,688,318,85,278
298,684,318,85,278
299,680,318,85,278
300,676,318,85,278
301,672,318,85,278
302,668,318,85,278
303,664,318,85,278
304,660,318,85,278
305,656,318,85,278
306,652,318,85,278
307,648,318,85,278
308,644,318,85,278
309,640,318,85,278
310,636,318,85,278
311,632,318,85,278
312,628,318,85,278
313,624,372,85,233
314,607,372,85,233
315,608,372,85,233
316,603,352,85,240
317,600,343,66,249
318,599,337,67,254
319,598,336,68,256
320,598,328,68,264
321,598,330,68,263
322,600,323,65,269
323,600,317,66,275
324,600,315,66,278
325,599,315,68,278
326,597,314,70,278
327,594,313,73,279
328,589,313,78,278
329,588,312,79,279
330,586,312,81,279
331,585,312,82,279
332,583,312,84,279
333,582,313,85,279
334,583,314,84,279
335,582,314,85,280
336,581,314,86,281
337,579,314,88,281
338,579,314,88,281
339,578,314,88,282
340,577,314,89,282
341,577,314,89,281
342,577,314,89,282
343,577,314,89,282
344,576,313,89,282
345,573,313,92,281
346,572,312,93,279
347,570,312,95,279
348,565,312,99,278
349,561,311,103,280
350,556,310,108,283
351,553,311,110,281
352,552,311,110,282
353,552,311,109,282
354,552,310,108,283
355,551,311,108,283
356,550,311,107,283
357,547,310,107,285
358,545,309,106,286
359,543,308,106,286
360,541,309,105,284
361,540,309,105,284
362,538,310,106,283
363,534,309,110,284
364,533,309,111,284
365,530,309,114,284
366,526,310,121,283
367,524,310,125,283
368,521,310,127,283
369,521,310,128,283
370,520,310,135,283
371,521,310,136,283
372,523,310,137,283
373,524,310,137,283
374,524,310,139,283
375,525,310,138,283
376,524,310,136,283
377,525,310,134,284
378,525,310,132,283
379,525,311,126,282
380,526,310,120,282
381,525,311,117,280
382,527,311,113,279
383,531,311,109,279
384,534,311,108,279
385,536,310,109,280
386,538,309,111,280
387,541,309,110,280
388,542,310,111,278
389,544,310,110,278
390,546,311,110,277
391,546,312,111,277
392,547,312,112,277
393,550,314,108,274
394,551,315,110,274
395,552,317,110,272
396,552,318,110,271
397,551,317,112,273
398,551,316,113,274
399,552,316,112,274
400,557,316,108,273
401,561,316,105,273
402,566,315,102,274
403,571,315,97,276
404,579,316,90,275
405,586,315,83,274
406,591,316,78,273
407,598,317,71,273
408,604,318,65,272
409,608,319,61,270
410,610,318,58,271
411,611,317,56,270
412,611,318,55,271
413,611,323,54,265
414,611,334,54,255
415,610,339,54,250
416,610,341,54,248
417,610,339,55,248
418,610,339,55,250
419,611,339,54,250
420,612,341,53,247
421,610,342,100,245
422,610,342,80,245
423,615,342,80,245
424,621,342,80,245
425,626,342,80,245
426,632,342,80,245
427,637,342,80,245
428,643,342,80,245
429,648,342,80,245
430,654,342,80,245
431,659,342,80,245
432,665,342,80,245
433,670,342,80,245
434,676,342,80,245
435,681,342,80,245
436,687,342,80,245
437,692,342,80,245
438,698,342,80,245
439,703,342,80,245
440,709,342,80,245
441,714,342,80,245
442,720,342,80,245
443,725,342,80,245
444,731,342,80,245
445,736,342,80,245
446,742,342,80,245
447,747,342,80,245
448,753,342,80,245
449,758,342,80,245
450,764,342,80,245
451,769,342,80,245
452,775,342,80,245
453,780,342,80,245
454,786,342,80,245
455,791,342,80,245
456,797,342,80,245
457,802,342,80,245
458,808,342,80,245
459,813,342,80,245
460,819,342,80,245
461,824,342,80,245
462,830,342,80,245
463,830,342,80,245
464,830,315,80,277
465,832,314,80,288
466,832,313,80,293
467,832,312,80,297
468,831,312,80,299
469,831,311,81,303
470,831,311,109,304
471,832,311,115,306
472,833,311,116,307
473,832,311,118,308
474,832,309,115,308
475,831,308,111,306
476,830,307,114,308
477,831,306,116,309
478,830,305,121,310
479,831,304,124,312
480,834,303,127,312
481,839,303,126,312
482,846,303,126,313
483,852,302,126,316
484,856,302,125,316
485,858,302,125,316
486,860,302,126,319
487,864,303,125,319
488,866,303,126,319
489,869,303,124,318
490,871,302,125,317
491,874,302,123,318
492,877,303,122,319
493,880,303,118,323
494,882,302,116,326
495,884,301,117,327
496,888,300,120,329
497,892,298,118,331
498,895,297,118,332
499,898,295,121,333
500,901,295,123,334
501,904,295,120,334
502,905,295,122,335
503,907,296,126,334
504,907,295,132,336
505,909,294,133,336
506,910,294,135,335
507,912,293,138,336
508,912,293,145,337
509,914,295,151,333
510,916,295,156,334
511,919,295,158,335
512,920,295,160,335
513,923,295,159,335
514,927,295,157,335
515,932,294,156,339
516,935,293,156,340
517,938,292,156,342
518,942,292,157,340
519,946,291,157,340
520,949,291,156,340
521,952,291,155,340
522,955,291,153,340
523,957,291,153,340
524,959,291,158,341
525,960,291,161,341
526,962,291,160,340
527,963,291,159,340
528,964,292,158,339
529,965,291,157,340
530,966,291,156,340
531,967,291,154,341
532,968,291,152,340
