FrameNr,x,y,w,h
105,415,173,193,498
106,413,171,178,498
107,411,170,162,497
108,405,169,152,499
109,400,168,148,503
110,394,167,151,505
111,382,166,156,508
112,361,166,180,509
113,348,166,208,510
114,341,166,201,510
115,337,166,224,509
116,335,165,230,511
117,339,168,187,508
118,339,169,169,508
119,335,168,165,509
120,332,166,164,511
121,327,163,166,515
122,314,161,178,516
123,298,161,192,516
124,292,161,197,516
125,292,161,196,516
126,292,162,196,515
127,293,162,193,515
128,293,162,193,514
129,291,162,196,514
130,288,161,201,515
131,286,161,205,514
132,284,161,208,513
133,282,162,207,511
134,281,161,206,512
135,281,161,207,511
136,281,161,206,511
137,282,162,202,510
138,284,163,199,508
139,285,164,199,507
140,286,164,202,506
141,288,166,206,504
142,290,167,211,503
143,290,168,217,502
144,292,169,223,501
145,291,169,232,501
146,291,170,238,500
147,290,174,245,495
148,291,177,246,492
149,291,180,248,489
150,293,185,245,484
151,297,186,242,483
152,301,190,240,478
153,310,191,235,477
154,327,195,225,472
155,350,197,208,469
156,375,198,193,467
157,400,198,176,467
158,424,198,161,468
159,446,200,147,466
160,459,200,143,467
161,464,201,145,468
162,464,203,153,465
163,465,205,175,463
164,466,207,198,459
165,467,210,216,456
166,467,212,230,455
167,469,213,236,457
168,471,213,238,460
169,477,213,234,462
170,492,214,218,461
171,508,214,203,462
172,526,212,189,464
173,546,210,177,467
174,566,208,162,469
175,602,207,136,471
176,625,207,124,472
177,630,207,127,472
178,631,207,137,470
179,634,201,158,474
180,633,195,187,480
181,632,193,211,482
182,633,208,220,468
183,634,217,230,460
184,634,222,234,455
185,639,223,231,455
186,647,224,223,454
187,661,223,210,455
188,674,221,198,457
189,694,220,179,457
190,714,219,166,458
191,741,216,148,462
192,761,215,134,461
193,772,214,131,464
194,782,212,130,471
195,787,212,144,473
196,791,213,168,472
197,792,214,191,469
198,791,216,208,467
199,791,218,216,466
200,791,220,220,466
201,792,220,221,467
202,797,220,217,468
203,802,218,212,470
204,812,220,201,468
205,825,220,187,469
206,841,219,172,470
207,857,217,159,471
208,875,215,150,475
209,886,213,149,478
210,895,212,144,478
211,903,211,142,480
212,909,212,150,478
213,916,216,167,473
214,922,218,180,471
215,925,220,186,469
216,927,222,188,467
217,927,220,190,469
218,927,218,191,470
219,930,216,188,471
220,935,214,183,474
221,944,212,175,475
222,956,211,163,475
223,964,211,156,476
224,974,209,148,481
225,978,207,145,488
226,980,204,144,492
227,981,203,145,495
228,982,203,144,495
229,982,204,145,495
230,981,205,150,494
231,981,209,153,490
232,980,213,155,485
233,977,216,159,481
234,974,218,161,478
235,970,217,166,477
236,966,216,169,477
237,963,212,172,479
238,957,209,178,482
239,951,209,184,482
240,941,207,194,484
241,923,207,212,484
242,912,206,223,484
243,903,207,234,483
244,896,209,241,482
245,893,211,244,479
246,891,211,246,479
247,891,211,246,478
248,888,211,247,478
249,881,209,249,480
250,873,208,251,481
251,866,207,248,483
252,859,206,243,484
253,853,206,238,484
254,848,205,232,486
255,844,199,223,491
256,839,202,215,489
257,835,196,204,495
258,832,200,199,494
259,830,201,198,496
260,829,202,196,495
261,828,200,193,500
262,826,196,193,505
263,825,196,191,507
264,824,197,189,506
265,822,196,189,507
266,819,193,190,508
267,816,191,190,509
268,814,188,189,512
269,811,186,189,514
270,809,185,188,515
271,807,185,188,515
272,804,183,188,517
273,802,182,188,518
274,798,181,189,518
275,795,181,190,518
276,788,182,194,518
277,779,183,201,517
278,765,182,213,517
279,751,182,226,517
280,739,180,236,519
281,726,181,246,519
282,714,180,254,520
283,704,181,259,518
284,694,180,262,518
285,687,180,262,518
286,682,180,260,519
287,681,182,253,517
288,680,184,244,515
289,679,188,239,509
290,679,189,235,508
291,680,190,234,507
292,680,190,233,507
293,677,190,233,506
294,673,187,232,507
295,664,186,234,507
296,659,185,225,506
297,654,185,211,504
298,649,183,201,506
299,643,182,197,507
300,639,182,195,508
301,636,182,193,511
302,632,182,193,512
303,630,181,190,513
304,626,181,190,513
305,623,182,189,508
306,618,182,189,507
307,615,182,189,507
308,610,182,190,510
309,606,182,189,512
310,602,182,188,513
311,598,181,187,515
312,594,181,187,515
313,587,180,188,517
314,585,179,183,519
315,581,178,179,521
316,576,175,179,522
317,571,173,179,525
318,565,170,181,528
319,560,168,182,530
320,554,166,185,532
321,549,163,188,535
322,541,161,192,537
323,521,159,210,538
324,502,157,224,541
325,480,156,242,542
326,463,156,256,541
327,451,157,262,540
328,443,157,264,539
329,438,158,262,538
330,436,159,257,537
331,435,160,250,537
332,435,160,242,536
333,435,159,234,537
334,435,158,227,537
335,436,157,222,537
336,436,156,216,537
337,435,155,210,537
338,432,154,207,536
339,430,153,203,535
340,427,152,203,535
341,424,150,203,537
342,422,149,203,538
343,420,149,202,539
344,418,149,202,538
345,417,149,202,538
346,417,150,201,538
347,417,151,200,537
348,417,152,199,535
349,416,151,197,537
350,416,150,195,538
351,414,150,195,539
352,404,149,203,540
353,392,148,212,541
354,375,148,226,541
355,355,148,240,541
356,338,148,254,541
357,321,149,266,540
358,305,149,274,540
359,294,150,276,538
360,287,151,273,538
361,283,153,270,536
362,279,156,268,532
363,276,158,268,530
364,276,159,268,529
365,276,158,267,530
366,277,155,264,532
367,277,153,260,533
368,277,152,253,530
369,277,150,239,531
370,278,147,222,534
371,276,146,208,536
372,254,146,209,536
373,242,145,200,538
374,239,143,187,547
375,240,142,180,550
376,245,141,164,553
377,240,140,162,554
378,215,140,181,554
379,188,140,201,553
380,161,140,221,552
381,140,139,236,551
382,128,137,245,554
383,116,135,255,557
384,110,133,259,562
385,108,132,260,564
386,107,130,259,567
387,107,127,255,570
388,108,121,248,576
389,108,118,238,582
390,109,115,227,586
391,110,113,212,589
392,109,112,197,590
393,107,110,187,590
394,103,107,184,594
395,101,105,181,595
396,98,104,178,597
397,98,101,172,600
398,98,101,165,601
399,99,100,157,601
400,99,99,151,601
401,99,101,146,600
402,100,102,138,598
403,100,103,134,597
404,99,105,132,596
405,99,103,128,598
406,99,103,123,597
407,99,103,117,597
408,99,104,113,595
409,99,102,110,598
410,99,104,106,596
411,99,144,103,556
412,0,0,0,0
413,0,0,0,0
414,0,0,0,0
415,0,0,0,0
416,0,0,0,0
417,0,0,0,0
418,0,0,0,0
419,0,0,0,0
420,0,0,0,0
421,0,0,0,0
422,0,0,0,0
423,0,0,0,0
424,0,0,0,0
425,0,0,0,0
426,0,0,0,0
427,0,0,0,0
428,0,0,0,0
429,0,0,0,0
430,0,0,0,0
431,0,0,0,0
432,0,0,0,0
433,0,0,0,0
434,0,0,0,0
435,0,0,0,0
436,0,0,0,0
437,0,0,0,0
438,0,0,0,0
439,0,0,0,0
440,98,121,111,559
441,98,119,111,561
442,99,122,111,558
443,100,122,112,558
444,99,123,128,557
445,100,125,134,555
446,100,122,137,558
447,101,123,141,557
448,100,125,148,555
449,100,126,164,556
450,103,127,179,565
451,104,130,186,564
452,104,131,198,560
453,104,134,225,555
454,104,136,249,550
455,104,141,269,543
456,105,144,280,541
457,106,146,286,541
458,110,146,285,542
459,117,145,278,544
460,125,146,269,543
461,138,147,257,543
462,158,145,241,545
463,179,142,228,549
464,200,141,216,550
465,226,141,199,551
466,269,140,164,552
467,288,142,155,550
468,295,142,170,549
469,299,143,182,545
470,300,145,189,542
471,300,146,207,541
472,299,150,228,537
473,299,154,240,535
474,299,159,247,529
475,299,162,251,526
476,298,165,293,522
477,296,165,303,520
478,312,166,260,518
479,328,167,236,515
480,348,167,218,515
481,368,167,203,511
482,393,165,185,509
483,422,167,161,506
484,443,166,149,508
485,454,167,143,510
486,459,167,147,513
487,460,168,157,515
488,463,170,174,511
489,464,171,195,510
490,466,175,206,506
491,468,176,211,505
492,470,179,213,503
493,473,182,210,501
494,476,181,207,501
495,484,182,199,502
496,492,182,192,502
497,506,183,184,501
498,520,183,182,501
499,537,184,171,500
500,562,184,152,500
501,578,186,143,498
502,587,186,138,498
503,594,186,138,497
504,596,187,146,496
505,597,188,165,497
506,597,190,185,495
507,598,193,196,490
508,598,195,201,488
509,598,197,204,485
510,599,195,204,487
511,602,197,201,484
512,608,197,196,484
513,617,195,190,486
514,630,193,184,490
515,646,194,173,486
516,667,194,160,484
517,686,192,147,486
518,700,194,139,485
519,708,194,136,489
520,714,195,139,491
521,718,194,148,492
522,722,193,170,495
523,722,195,194,491
524,723,196,211,490
525,723,198,221,492
526,724,199,225,493
527,725,199,229,494
528,727,200,229,494
529,729,198,227,496
530,735,197,220,497
531,746,197,206,497
532,758,196,196,499
533,772,196,186,500
534,786,194,179,502
535,808,193,159,503
536,827,189,142,506
537,837,187,144,509
538,845,185,143,511
539,851,183,148,513
540,857,184,164,512
541,862,187,182,508
542,864,189,199,506
543,866,191,210,503
544,866,193,218,502
545,866,196,220,500
546,868,197,220,500
547,870,198,219,499
548,872,195,217,501
549,878,196,210,500
550,886,195,201,501
551,897,192,190,504
552,910,192,176,505
553,921,193,167,504
554,929,192,161,509
555,932,192,159,511
556,936,192,157,513
557,938,190,158,517
558,940,191,157,516
559,941,191,157,516
560,944,190,155,517
561,946,191,153,515
562,947,191,152,515
563,948,191,152,514
564,949,191,152,515
565,951,190,151,516
566,953,191,150,515
567,954,191,150,515
568,956,190,149,515
569,956,189,149,516
570,956,189,150,516
571,957,189,150,516
572,958,189,149,516
573,957,188,150,517
574,958,187,150,518
575,957,187,151,518
576,957,188,151,517
577,957,188,151,517
578,956,187,152,518
579,956,187,152,518
580,955,186,153,519
581,954,184,154,521
582,953,185,155,520
583,951,186,157,519
584,949,187,157,518
585,947,187,159,518
586,945,187,160,518
587,941,187,162,518
588,938,187,164,517
589,934,187,168,517
590,932,186,171,518
591,930,184,175,521
592,929,183,178,523
593,928,183,182,523
594,927,182,190,524
595,927,180,196,526
596,927,181,200,523
597,928,185,203,518
598,929,187,207,516
599,930,187,209,516
600,931,186,211,517
601,931,187,212,515
602,931,187,213,516
603,931,187,213,515
604,931,187,214,516
605,931,187,214,516
606,931,187,213,515
607,931,187,212,515
608,931,186,212,516
609,930,187,211,515
610,930,188,209,514
611,928,187,209,514
612,926,186,211,516
613,925,186,211,516
614,924,186,212,516
615,923,186,213,516
616,923,187,212,515
617,922,186,212,516
618,920,186,213,516
619,920,186,213,516
620,920,186,213,516
621,919,186,214,516
622,919,186,214,516
623,919,186,214,516
624,919,186,213,516
625,919,186,213,516
626,919,186,213,516
627,919,186,213,516
628,919,186,213,516
629,919,186,213,516
630,919,186,214,518
631,918,186,214,518
632,919,187,213,517
633,919,187,212,517
634,919,187,212,517
635,919,186,212,518
636,919,186,212,518
637,919,186,213,518
638,920,186,212,518
639,920,185,212,518
640,919,185,213,519
641,919,185,213,519
642,919,185,212,519
643,919,185,212,519
644,919,185,212,519
645,919,184,212,520
646,919,184,212,520
647,919,184,212,520
648,919,184,212,520
649,919,184,212,520
650,919,185,212,519
651,919,185,212,519
652,918,185,213,519
653,918,184,212,520
654,917,184,211,520
655,917,185,211,519
656,917,185,210,519
657,917,185,209,519
658,916,184,210,520
659,916,184,209,520
660,916,184,209,520
661,916,184,208,520
662,915,184,209,521
663,915,185,209,519
664,916,186,207,518
665,916,185,207,519
666,916,185,207,520
667,915,185,208,520
668,915,184,208,521
669,915,184,208,521
670,914,183,210,523
671,914,183,210,522
672,915,183,209,521
673,916,184,210,518
674,918,183,212,519
675,922,184,209,519
676,928,184,206,521
677,935,185,200,521
678,941,186,196,521
679,946,186,193,521
680,950,187,191,520
681,947,187,195,519
682,940,187,202,519
683,930,188,213,519
684,925,188,217,519
685,924,188,217,519
686,928,188,213,519
687,935,187,206,520
688,941,184,200,523
689,949,184,191,523
690,956,185,183,522
691,964,184,174,523
692,976,184,161,523
693,985,185,149,523
694,988,185,143,523
695,987,185,143,523
696,987,186,143,522
697,986,186,143,522
698,985,186,143,522
699,984,187,144,521
700,983,189,145,519
701,983,192,145,516
702,983,193,144,515
703,983,194,145,514
704,983,194,145,514
705,983,195,144,512
706,983,196,144,509
707,983,197,145,504
708,983,197,144,503
709,983,194,144,507
710,983,196,143,506
711,983,198,142,505
712,982,197,143,505
713,980,198,145,504
714,977,199,147,500
715,974,199,150,500
716,973,200,150,498
717,972,202,148,494
718,972,204,146,491
719,968,203,148,491
720,962,196,151,497
721,952,197,160,496
722,936,196,175,497
723,918,198,193,496
724,903,203,208,491
725,889,209,222,485
726,883,209,228,485
727,880,202,231,492
728,879,207,232,487
729,878,210,232,484
730,878,209,231,484
731,878,206,230,487
732,879,208,226,485
733,880,203,220,490
734,879,195,215,498
735,877,196,207,497
736,876,192,198,501
737,871,190,189,503
738,867,192,183,501
739,863,195,155,500
740,861,196,146,500
741,857,195,136,502
742,851,195,132,502
743,847,196,130,501
744,840,197,133,498
745,826,198,144,496
746,806,202,163,492
747,786,203,182,490
748,768,204,200,489
749,755,204,214,488
750,744,206,226,486
751,738,208,232,483
752,735,210,234,481
753,735,209,232,482
754,736,206,230,485
755,736,204,226,485
756,736,205,217,485
757,733,205,206,481
758,729,202,193,482
759,723,198,180,485
760,713,195,168,488
761,705,192,149,490
762,698,192,136,492
763,686,192,139,495
764,658,193,162,493
765,629,194,190,493
766,601,195,218,492
767,581,197,237,490
768,569,197,250,489
769,561,198,258,489
770,559,196,260,492
771,558,196,258,492
772,558,193,254,496
773,557,190,250,499
774,557,190,236,499
775,559,188,218,502
776,560,205,200,485
777,557,189,182,500
778,549,182,164,508
779,539,175,149,515
780,528,171,148,519
781,516,169,152,522
782,504,170,158,518
783,488,171,169,517
784,464,172,190,515
785,438,174,213,514
786,422,177,229,511
787,409,178,241,511
788,403,178,247,511
789,398,178,250,510
790,397,180,245,508
791,396,180,234,506
792,397,180,215,502
793,397,178,197,502
794,394,177,177,502
795,386,173,158,504
796,374,170,149,505
797,358,167,151,511
798,338,164,160,515
799,302,165,190,513
800,261,164,225,516
801,227,159,255,522
802,201,159,278,523
803,185,159,294,526
804,179,159,303,528
805,174,158,307,532
806,170,155,308,539
807,169,152,304,545
808,164,148,303,548
809,168,145,283,549
810,170,141,264,553
811,170,134,244,562
812,172,129,221,567
813,171,127,198,568
814,165,125,172,571
815,157,123,161,573
816,147,122,160,575
817,133,122,163,574
818,121,123,166,573
819,105,124,178,572
820,100,125,180,571
821,97,127,182,570
822,96,127,182,570
823,95,127,181,570
824,96,127,179,570
825,97,126,171,569
826,100,122,159,568
827,0,0,0,0
828,0,0,0,0
829,0,0,0,0
830,0,0,0,0
831,0,0,0,0
832,0,0,0,0
833,0,0,0,0
834,0,0,0,0
835,0,0,0,0
836,0,0,0,0
837,0,0,0,0
838,0,0,0,0
839,0,0,0,0
840,0,0,0,0
841,0,0,0,0
842,0,0,0,0
843,0,0,0,0
844,0,0,0,0
845,0,0,0,0
846,0,0,0,0
847,0,0,0,0
848,0,0,0,0
849,0,0,0,0
850,0,0,0,0
851,0,0,0,0
852,0,0,0,0
853,0,0,0,0
854,0,0,0,0
