FrameNr,x,y,w,h
106,591,133,113,304
107,592,135,113,301
108,592,137,113,299
109,594,139,109,297
110,597,140,103,294
111,600,140,97,293
112,601,140,91,290
113,605,140,86,288
114,612,140,84,287
115,619,139,82,287
116,624,138,81,289
117,627,136,82,291
118,628,136,85,291
119,628,137,90,290
120,627,138,95,288
121,627,138,97,288
122,627,140,99,287
123,629,142,100,285
124,631,143,101,284
125,636,144,99,282
126,641,145,96,279
127,648,144,90,280
128,655,142,83,282
129,661,142,79,283
130,664,141,78,285
131,667,142,79,284
132,670,142,80,284
133,672,143,90,283
134,674,142,99,284
135,675,145,106,281
136,676,147,111,279
137,677,148,112,277
138,678,149,112,276
139,679,151,113,274
140,679,152,117,273
141,682,152,120,273
142,687,153,122,272
143,692,151,123,274
144,698,151,121,274
145,704,151,119,272
146,708,149,120,274
147,711,147,120,275
148,712,146,121,276
149,714,146,119,277
150,716,147,119,276
151,718,147,118,276
152,720,148,116,275
153,722,148,114,275
154,724,148,110,276
155,727,149,105,276
156,730,149,101,276
157,733,150,95,275
158,737,149,91,275
159,739,150,95,274
160,740,150,98,274
161,740,151,101,273
162,742,151,100,273
163,743,152,101,272
164,746,152,100,272
165,749,152,99,271
166,753,150,99,273
167,757,149,100,274
168,763,148,99,275
169,766,147,102,276
170,767,146,107,277
171,768,145,113,278
172,769,145,116,278
173,769,144,121,280
174,769,144,125,280
175,768,143,128,282
176,767,143,130,282
177,766,143,131,283
178,765,143,132,283
179,763,144,133,283
180,762,144,132,284
181,761,144,128,285
182,759,143,127,286
183,758,142,125,286
184,757,140,123,289
185,756,138,120,292
186,756,137,115,292
187,756,135,112,294
188,756,134,110,295
189,756,134,110,295
190,756,132,110,297
191,756,130,110,300
192,757,128,111,302
193,758,127,112,305
194,760,127,113,307
195,763,127,115,307
196,765,127,117,308
197,768,126,116,309
198,771,127,117,310
199,774,126,118,312
200,776,126,119,314
201,778,125,120,316
202,781,123,120,318
203,783,120,124,322
204,785,119,126,323
205,788,117,128,326
206,790,113,132,330
207,793,111,133,332
208,796,109,135,334
209,798,108,139,336
210,800,107,141,338
211,802,107,144,339
212,803,107,146,341
213,804,107,151,340
214,805,107,153,342
215,806,107,155,343
216,807,105,157,346
217,809,103,159,352
218,810,102,160,355
219,812,100,159,359
220,815,96,156,364
221,817,93,153,367
222,820,88,149,371
223,823,85,146,374
224,827,82,142,378
225,831,79,140,382
226,836,77,136,385
227,841,75,136,389
228,847,73,143,392
229,852,72,152,394
230,858,72,156,396
231,863,72,159,399
232,866,72,160,403
233,869,69,159,408
234,872,66,157,413
235,877,63,154,417
236,881,59,157,422
237,886,54,161,428
238,893,50,164,432
239,898,46,170,435
240,902,42,181,438
241,904,38,189,442
242,905,35,199,447
243,907,32,203,452
244,907,30,211,458
245,908,28,219,463
246,908,26,225,470
247,909,25,228,468
248,909,24,233,472
249,909,23,235,477
250,909,21,234,485
251,910,18,229,492
252,911,16,224,495
253,913,13,217,499
254,914,9,210,505
255,915,5,204,508
256,916,1,200,512
257,918,0,197,513
258,922,0,194,512
259,926,1,192,512
260,930,0,194,517
261,935,0,205,520
262,941,0,220,523
263,946,0,224,524
264,951,1,224,528
265,957,1,222,533
266,965,1,216,539
267,973,1,209,544
268,978,1,203,547
269,984,1,198,549
270,988,1,193,550
271,995,1,186,548
272,1007,2,175,547
273,1017,1,165,548
274,1027,1,154,547
275,1034,1,148,551
276,1040,2,142,558
277,1044,3,137,565
278,1049,4,131,565
279,1054,3,126,553
280,1059,3,121,548
281,1064,2,116,548
282,1072,3,109,546
283,1077,4,104,545
284,1082,4,99,546
285,1084,2,92,546
286,1090,2,92,546
287,0,0,0,0
288,0,0,0,0
289,0,0,0,0
290,0,0,0,0
291,0,0,0,0
292,0,0,0,0
293,0,0,0,0
294,0,0,0,0
295,0,0,0,0
296,0,0,0,0
297,0,0,0,0
298,0,0,0,0
299,0,0,0,0
300,0,0,0,0
301,0,0,0,0
302,0,0,0,0
303,0,0,0,0
304,0,0,0,0
305,0,0,0,0
306,0,0,0,0
307,0,0,0,0
308,0,0,0,0
309,0,0,0,0
310,0,0,0,0
311,0,0,0,0
312,0,0,0,0
313,0,0,0,0
314,0,0,0,0
315,0,0,0,0
316,0,0,0,0
317,0,0,0,0
318,0,0,0,0
319,0,0,0,0
320,0,0,0,0
321,0,0,0,0
322,0,0,0,0
323,0,0,0,0
324,0,0,0,0
